id,name,category,price,stock
3191,toys-3191,toys,371.36,241
3192,food-3192,food,459.73,206
3193,electronics-3193,electronics,254.84,321
3194,clothing-3194,clothing,265.59,332
3195,books-3195,books,426.96,500
3196,home-3196,home,362.88,487
3197,toys-3197,toys,343.51,497
3198,food-3198,food,40.73,454
3199,electronics-3199,electronics,132.52,427
3200,clothing-3200,clothing,125.17,279
3201,books-3201,books,213.20,267
3202,home-3202,home,383.77,2
3203,toys-3203,toys,63.86,9
3204,food-3204,food,89.07,85
3205,electronics-3205,electronics,495.38,485
3206,clothing-3206,clothing,397.10,165
3207,books-3207,books,496.64,340
3208,home-3208,home,244.05,179
3209,toys-3209,toys,77.25,425
3210,food-3210,food,5.68,180
3211,electronics-3211,electronics,75.67,273
3212,clothing-3212,clothing,61.73,490
3213,books-3213,books,143.95,365
3214,home-3214,home,176.22,323
3215,toys-3215,toys,118.23,64
3216,food-3216,food,119.94,235
3217,electronics-3217,electronics,165.21,320
3218,clothing-3218,clothing,385.96,126
3219,books-3219,books,151.69,112
3220,home-3220,home,23.98,353
3221,toys-3221,toys,227.72,271
3222,food-3222,food,57.57,419
3223,electronics-3223,electronics,394.58,280
3224,clothing-3224,clothing,77.14,496
3225,books-3225,books,12.25,232
3226,home-3226,home,435.83,243
3227,toys-3227,toys,269.21,472
3228,food-3228,food,194.89,213
3229,electronics-3229,electronics,76.15,490
3230,clothing-3230,clothing,217.03,442
3231,books-3231,books,344.90,468
3232,home-3232,home,58.09,21
3233,toys-3233,toys,17.95,173
3234,food-3234,food,379.74,353
3235,electronics-3235,electronics,241.66,81
3236,clothing-3236,clothing,105.33,288
3237,books-3237,books,15.61,282
3238,home-3238,home,84.79,138
3239,toys-3239,toys,243.18,410
3240,food-3240,food,337.80,178
3241,electronics-3241,electronics,366.70,483
3242,clothing-3242,clothing,328.84,268
3243,books-3243,books,102.05,211
3244,home-3244,home,296.01,64
3245,toys-3245,toys,479.12,320
3246,food-3246,food,495.02,492
3247,electronics-3247,electronics,19.90,251
3248,clothing-3248,clothing,72.88,289
3249,books-3249,books,270.05,290
3250,home-3250,home,439.37,96
3251,toys-3251,toys,383.50,378
3252,food-3252,food,93.13,177
3253,electronics-3253,electronics,422.97,57
3254,clothing-3254,clothing,268.18,179
3255,books-3255,books,298.25,243
3256,home-3256,home,480.73,71
3257,toys-3257,toys,477.30,328
3258,food-3258,food,226.12,105
3259,electronics-3259,electronics,23.05,38
3260,clothing-3260,clothing,369.25,279
3261,books-3261,books,40.55,0
3262,home-3262,home,473.86,415
3263,toys-3263,toys,241.75,101
3264,food-3264,food,320.17,5
3265,electronics-3265,electronics,301.45,264
3266,clothing-3266,clothing,165.38,399
3267,books-3267,books,210.12,52
3268,home-3268,home,473.71,262
3269,toys-3269,toys,151.84,310
3270,food-3270,food,357.81,43
3271,electronics-3271,electronics,161.15,450
3272,clothing-3272,clothing,381.91,484
3273,books-3273,books,87.66,157
3274,home-3274,home,262.12,214
3275,toys-3275,toys,316.05,454
3276,food-3276,food,22.22,303
3277,electronics-3277,electronics,485.13,149
3278,clothing-3278,clothing,260.02,160
3279,books-3279,books,321.26,310
3280,home-3280,home,21.97,32
3281,toys-3281,toys,136.99,366
3282,food-3282,food,151.11,18
3283,electronics-3283,electronics,495.15,220
3284,clothing-3284,clothing,457.62,219
3285,books-3285,books,76.26,193
3286,home-3286,home,394.13,260
3287,toys-3287,toys,403.76,224
3288,food-3288,food,439.79,78
3289,electronics-3289,electronics,425.90,276
3290,clothing-3290,clothing,71.82,303
3291,books-3291,books,204.21,450
3292,home-3292,home,140.91,181
3293,toys-3293,toys,30.74,310
3294,food-3294,food,360.45,79
3295,electronics-3295,electronics,10.53,489
3296,clothing-3296,clothing,18.91,244
3297,books-3297,books,475.65,309
3298,home-3298,home,248.05,170
3299,toys-3299,toys,217.27,189
3300,food-3300,food,210.11,68
3301,electronics-3301,electronics,321.96,270
3302,clothing-3302,clothing,499.64,260
3303,books-3303,books,345.47,226
3304,home-3304,home,261.16,140
3305,toys-3305,toys,260.32,248
3306,food-3306,food,314.67,384
3307,electronics-3307,electronics,422.20,469
3308,clothing-3308,clothing,201.71,184
3309,books-3309,books,490.00,167
3310,home-3310,home,467.40,348
3311,toys-3311,toys,163.19,205
3312,food-3312,food,346.52,73
3313,electronics-3313,electronics,132.62,334
3314,clothing-3314,clothing,429.87,141
3315,books-3315,books,85.13,135
3316,home-3316,home,62.04,231
3317,toys-3317,toys,389.45,158
3318,food-3318,food,358.25,49
3319,electronics-3319,electronics,417.72,27
3320,clothing-3320,clothing,25.69,453
3321,books-3321,books,334.09,407
3322,home-3322,home,452.08,67
3323,toys-3323,toys,246.25,41
3324,food-3324,food,76.05,373
3325,electronics-3325,electronics,420.82,63
3326,clothing-3326,clothing,420.74,199
3327,books-3327,books,260.82,287
3328,home-3328,home,483.39,143
3329,toys-3329,toys,434.93,352
3330,food-3330,food,184.57,262
3331,electronics-3331,electronics,362.43,14
3332,clothing-3332,clothing,161.60,122
3333,books-3333,books,45.66,29
3334,home-3334,home,19.96,38
3335,toys-3335,toys,403.38,390
3336,food-3336,food,490.37,10
3337,electronics-3337,electronics,279.20,462
3338,clothing-3338,clothing,302.08,397
3339,books-3339,books,356.37,399
3340,home-3340,home,291.13,389
3341,toys-3341,toys,285.88,248
3342,food-3342,food,197.88,423
3343,electronics-3343,electronics,129.81,468
3344,clothing-3344,clothing,175.07,448
3345,books-3345,books,435.94,15
3346,home-3346,home,253.33,447
3347,toys-3347,toys,465.62,291
3348,food-3348,food,359.56,289
3349,electronics-3349,electronics,55.39,388
3350,clothing-3350,clothing,465.42,232
3351,books-3351,books,241.38,419
3352,home-3352,home,250.74,133
3353,toys-3353,toys,410.51,443
3354,food-3354,food,44.40,253
3355,electronics-3355,electronics,62.76,230
3356,clothing-3356,clothing,489.75,368
3357,books-3357,books,93.57,358
3358,home-3358,home,398.98,43
3359,toys-3359,toys,58.82,189
3360,food-3360,food,30.53,400
3361,electronics-3361,electronics,59.92,174
3362,clothing-3362,clothing,325.37,305
3363,books-3363,books,267.40,388
3364,home-3364,home,234.79,50
3365,toys-3365,toys,384.85,444
3366,food-3366,food,371.37,32
3367,electronics-3367,electronics,248.85,60
3368,clothing-3368,clothing,313.37,304
3369,books-3369,books,321.02,96
3370,home-3370,home,178.51,415
3371,toys-3371,toys,486.91,128
3372,food-3372,food,214.73,102
3373,electronics-3373,electronics,445.99,57
3374,clothing-3374,clothing,296.84,380
3375,books-3375,books,254.46,175
3376,home-3376,home,212.15,71
3377,toys-3377,toys,30.62,357
3378,food-3378,food,26.56,259
3379,electronics-3379,electronics,436.38,290
3380,clothing-3380,clothing,358.96,332
3381,books-3381,books,103.41,292
3382,home-3382,home,209.18,221
3383,toys-3383,toys,232.26,205
3384,food-3384,food,196.99,137
3385,electronics-3385,electronics,361.16,305
3386,clothing-3386,clothing,86.16,327
3387,books-3387,books,32.02,125
3388,home-3388,home,391.10,107
3389,toys-3389,toys,250.08,228
3390,food-3390,food,411.99,34
3391,electronics-3391,electronics,222.68,26
3392,clothing-3392,clothing,339.15,249
3393,books-3393,books,20.24,408
3394,home-3394,home,488.78,225
3395,toys-3395,toys,191.64,9
3396,food-3396,food,361.58,284
3397,electronics-3397,electronics,451.00,369
3398,clothing-3398,clothing,94.31,399
3399,books-3399,books,88.79,352
3400,home-3400,home,277.83,266
3401,toys-3401,toys,257.25,31
3402,food-3402,food,387.61,48
3403,electronics-3403,electronics,127.32,235
3404,clothing-3404,clothing,391.26,396
3405,books-3405,books,326.35,410
3406,home-3406,home,45.10,292
3407,toys-3407,toys,156.86,140
3408,food-3408,food,376.61,66
3409,electronics-3409,electronics,80.25,453
3410,clothing-3410,clothing,440.03,122
3411,books-3411,books,440.64,80
3412,home-3412,home,283.40,94
3413,toys-3413,toys,33.31,151
3414,food-3414,food,320.67,477
3415,electronics-3415,electronics,45.28,427
3416,clothing-3416,clothing,79.56,245
3417,books-3417,books,359.14,350
3418,home-3418,home,369.31,360
3419,toys-3419,toys,170.41,454
3420,food-3420,food,6.22,466
3421,electronics-3421,electronics,318.63,377
3422,clothing-3422,clothing,453.19,477
3423,books-3423,books,60.83,397
3424,home-3424,home,100.56,16
3425,toys-3425,toys,486.59,402
3426,food-3426,food,407.54,155
3427,electronics-3427,electronics,366.98,54
3428,clothing-3428,clothing,247.56,362
3429,books-3429,books,478.27,348
3430,home-3430,home,72.12,228
3431,toys-3431,toys,129.35,493
3432,food-3432,food,109.59,260
3433,electronics-3433,electronics,282.49,138
3434,clothing-3434,clothing,416.76,222
3435,books-3435,books,197.06,308
3436,home-3436,home,293.11,358
3437,toys-3437,toys,206.23,123
3438,food-3438,food,321.14,23
3439,electronics-3439,electronics,84.99,183
3440,clothing-3440,clothing,75.01,138
3441,books-3441,books,429.23,395
3442,home-3442,home,287.05,312
3443,toys-3443,toys,223.09,450
3444,food-3444,food,132.54,492
3445,electronics-3445,electronics,342.22,266
3446,clothing-3446,clothing,89.60,497
3447,books-3447,books,80.52,23
3448,home-3448,home,41.16,201
3449,toys-3449,toys,341.22,477
3450,food-3450,food,199.90,489
3451,electronics-3451,electronics,390.51,464
3452,clothing-3452,clothing,371.60,228
3453,books-3453,books,205.25,49
3454,home-3454,home,284.47,208
3455,toys-3455,toys,334.32,3
3456,food-3456,food,121.67,445
3457,electronics-3457,electronics,269.37,104
3458,clothing-3458,clothing,191.81,13
3459,books-3459,books,235.76,451
3460,home-3460,home,391.36,218
3461,toys-3461,toys,16.15,5
3462,food-3462,food,489.82,346
3463,electronics-3463,electronics,59.41,484
3464,clothing-3464,clothing,106.64,11
3465,books-3465,books,204.95,159
3466,home-3466,home,94.23,365
3467,toys-3467,toys,443.97,287
3468,food-3468,food,163.50,113
3469,electronics-3469,electronics,484.78,11
3470,clothing-3470,clothing,494.00,350
3471,books-3471,books,46.00,419
3472,home-3472,home,380.27,228
3473,toys-3473,toys,69.25,283
3474,food-3474,food,208.81,340
3475,electronics-3475,electronics,223.93,141
3476,clothing-3476,clothing,293.69,485
3477,books-3477,books,179.42,430
3478,home-3478,home,415.99,347
3479,toys-3479,toys,274.30,498
3480,food-3480,food,286.21,284
3481,electronics-3481,electronics,278.50,54
3482,clothing-3482,clothing,422.11,491
3483,books-3483,books,152.46,165
3484,home-3484,home,262.63,195
3485,toys-3485,toys,296.08,224
3486,food-3486,food,443.40,17
3487,electronics-3487,electronics,458.84,156
3488,clothing-3488,clothing,47.61,366
3489,books-3489,books,466.35,41
3490,home-3490,home,73.59,146
3491,toys-3491,toys,441.51,158
3492,food-3492,food,150.01,247
3493,electronics-3493,electronics,88.19,362
3494,clothing-3494,clothing,487.99,389
3495,books-3495,books,72.17,366
3496,home-3496,home,325.62,120
3497,toys-3497,toys,241.82,243
3498,food-3498,food,165.67,288
3499,electronics-3499,electronics,278.76,344
3500,clothing-3500,clothing,76.81,227
3501,books-3501,books,65.46,401
3502,home-3502,home,160.02,165
3503,toys-3503,toys,443.97,141
3504,food-3504,food,176.73,268
3505,electronics-3505,electronics,146.22,491
3506,clothing-3506,clothing,6.13,31
3507,books-3507,books,365.71,412
3508,home-3508,home,351.87,70
3509,toys-3509,toys,343.54,94
3510,food-3510,food,262.11,472
3511,electronics-3511,electronics,193.69,13
3512,clothing-3512,clothing,104.87,353
3513,books-3513,books,97.22,209
3514,home-3514,home,411.17,444
3515,toys-3515,toys,233.66,335
3516,food-3516,food,322.80,373
3517,electronics-3517,electronics,72.76,445
3518,clothing-3518,clothing,282.08,112
3519,books-3519,books,105.07,491
3520,home-3520,home,336.70,72
3521,toys-3521,toys,109.00,470
3522,food-3522,food,295.31,435
3523,electronics-3523,electronics,346.22,300
3524,clothing-3524,clothing,257.50,98
3525,books-3525,books,85.87,262
3526,home-3526,home,220.49,91
3527,toys-3527,toys,247.83,13
3528,food-3528,food,64.76,67
3529,electronics-3529,electronics,473.13,477
3530,clothing-3530,clothing,294.96,48
3531,books-3531,books,422.84,323
3532,home-3532,home,108.55,346
3533,toys-3533,toys,268.63,10
3534,food-3534,food,235.06,417
3535,electronics-3535,electronics,179.59,421
3536,clothing-3536,clothing,403.71,199
3537,books-3537,books,250.86,310
3538,home-3538,home,108.34,179
3539,toys-3539,toys,440.79,259
3540,food-3540,food,58.17,456
3541,electronics-3541,electronics,485.94,324
3542,clothing-3542,clothing,276.07,34
3543,books-3543,books,89.65,85
3544,home-3544,home,23.50,127
3545,toys-3545,toys,399.76,102
3546,food-3546,food,81.87,270
3547,electronics-3547,electronics,122.73,164
3548,clothing-3548,clothing,483.96,92
3549,books-3549,books,499.62,369
3550,home-3550,home,462.21,309
3551,toys-3551,toys,134.02,286
3552,food-3552,food,330.48,458
3553,electronics-3553,electronics,373.70,357
3554,clothing-3554,clothing,47.91,203
3555,books-3555,books,46.15,352
3556,home-3556,home,423.41,219
3557,toys-3557,toys,288.61,218
3558,food-3558,food,487.21,420
3559,electronics-3559,electronics,374.39,422
3560,clothing-3560,clothing,239.68,440
3561,books-3561,books,57.36,105
3562,home-3562,home,397.68,28
3563,toys-3563,toys,36.84,114
3564,food-3564,food,40.69,68
3565,electronics-3565,electronics,54.39,303
3566,clothing-3566,clothing,16.91,295
3567,books-3567,books,491.56,433
3568,home-3568,home,409.13,306
3569,toys-3569,toys,464.84,403
3570,food-3570,food,357.06,484
3571,electronics-3571,electronics,192.08,115
3572,clothing-3572,clothing,215.75,130
3573,books-3573,books,265.50,449
3574,home-3574,home,310.88,342
3575,toys-3575,toys,176.06,464
3576,food-3576,food,235.14,228
3577,electronics-3577,electronics,100.75,96
3578,clothing-3578,clothing,274.30,152
3579,books-3579,books,420.24,229
3580,home-3580,home,432.00,33
3581,toys-3581,toys,478.36,336
3582,food-3582,food,450.50,430
3583,electronics-3583,electronics,91.70,283
3584,clothing-3584,clothing,76.20,41
3585,books-3585,books,468.69,79
3586,home-3586,home,317.35,214
3587,toys-3587,toys,479.59,493
3588,food-3588,food,147.12,430
3589,electronics-3589,electronics,341.74,361
3590,clothing-3590,clothing,482.31,315
3591,books-3591,books,174.14,48
3592,home-3592,home,255.76,429
3593,toys-3593,toys,238.52,176
3594,food-3594,food,200.00,389
3595,electronics-3595,electronics,287.24,0
3596,clothing-3596,clothing,71.66,229
3597,books-3597,books,407.10,464
3598,home-3598,home,106.31,55
3599,toys-3599,toys,100.09,14
3600,food-3600,food,474.12,441
3601,electronics-3601,electronics,45.48,188
3602,clothing-3602,clothing,320.08,321
3603,books-3603,books,236.17,288
3604,home-3604,home,119.87,1
3605,toys-3605,toys,38.61,316
3606,food-3606,food,259.52,91
3607,electronics-3607,electronics,289.62,325
3608,clothing-3608,clothing,453.74,33
3609,books-3609,books,259.62,317
3610,home-3610,home,349.93,64
3611,toys-3611,toys,14.54,332
3612,food-3612,food,401.18,355
3613,electronics-3613,electronics,376.64,378
3614,clothing-3614,clothing,377.20,456
3615,books-3615,books,416.28,254
3616,home-3616,home,176.29,372
3617,toys-3617,toys,465.75,321
3618,food-3618,food,183.32,204
3619,electronics-3619,electronics,330.32,285
3620,clothing-3620,clothing,58.06,21
3621,books-3621,books,442.02,378
3622,home-3622,home,126.16,284
3623,toys-3623,toys,275.04,409
3624,food-3624,food,276.10,258
3625,electronics-3625,electronics,85.26,235
3626,clothing-3626,clothing,80.74,456
3627,books-3627,books,66.04,200
3628,home-3628,home,377.19,416
3629,toys-3629,toys,321.17,13
3630,food-3630,food,367.79,456
3631,electronics-3631,electronics,58.40,79
3632,clothing-3632,clothing,402.82,441
3633,books-3633,books,105.83,90
3634,home-3634,home,478.37,131
3635,toys-3635,toys,324.79,49
3636,food-3636,food,333.11,246
3637,electronics-3637,electronics,311.76,25
3638,clothing-3638,clothing,236.61,97
3639,books-3639,books,479.33,195
3640,home-3640,home,133.00,361
3641,toys-3641,toys,211.57,356
3642,food-3642,food,346.89,128
3643,electronics-3643,electronics,385.26,349
3644,clothing-3644,clothing,252.95,445
3645,books-3645,books,398.91,187
3646,home-3646,home,265.20,92
3647,toys-3647,toys,72.43,175
3648,food-3648,food,421.21,104
3649,electronics-3649,electronics,351.20,451
3650,clothing-3650,clothing,395.78,386
3651,books-3651,books,359.92,349
3652,home-3652,home,367.86,436
3653,toys-3653,toys,376.83,16
3654,food-3654,food,308.17,225
3655,electronics-3655,electronics,169.44,417
3656,clothing-3656,clothing,70.25,457
3657,books-3657,books,189.49,484
3658,home-3658,home,48.15,228
3659,toys-3659,toys,443.01,235
3660,food-3660,food,268.05,123
3661,electronics-3661,electronics,59.75,124
3662,clothing-3662,clothing,257.21,449
3663,books-3663,books,398.70,157
3664,home-3664,home,166.67,254
3665,toys-3665,toys,385.97,298
3666,food-3666,food,198.81,190
3667,electronics-3667,electronics,6.22,327
3668,clothing-3668,clothing,431.34,117
3669,books-3669,books,479.68,55
3670,home-3670,home,238.16,343
3671,toys-3671,toys,463.60,151
3672,food-3672,food,99.91,350
3673,electronics-3673,electronics,389.29,93
3674,clothing-3674,clothing,56.88,264
3675,books-3675,books,112.72,477
3676,home-3676,home,482.11,389
3677,toys-3677,toys,19.49,100
3678,food-3678,food,423.25,46
3679,electronics-3679,electronics,420.40,383
3680,clothing-3680,clothing,360.19,455
3681,books-3681,books,122.24,5
3682,home-3682,home,394.06,272
3683,toys-3683,toys,274.90,159
3684,food-3684,food,379.34,240
3685,electronics-3685,electronics,49.69,284
3686,clothing-3686,clothing,492.33,452
3687,books-3687,books,126.02,92
3688,home-3688,home,51.77,333
3689,toys-3689,toys,71.06,414
3690,food-3690,food,275.03,277
3691,electronics-3691,electronics,100.91,173
3692,clothing-3692,clothing,440.47,19
3693,books-3693,books,217.44,257
3694,home-3694,home,389.93,133
3695,toys-3695,toys,15.68,455
3696,food-3696,food,264.36,346
3697,electronics-3697,electronics,354.35,378
3698,clothing-3698,clothing,321.77,89
3699,books-3699,books,16.82,243
3700,home-3700,home,257.75,304
3701,toys-3701,toys,298.10,311
